date,ranking,title,writer,press,kategorie
2023-06,196,실전 매수매도 기법,김영옥(데이짱),이레미디어,경제/경영
2023-06,197,형사 박미옥,박미옥,이야기장수,시/에세이
2023-06,198,초수익 성장주 투자,마크 미너비니,이레미디어,경제/경영
2023-06,199,156층 나무 집,앤디 그리피스,시공주니어,어린이(초등)
2023-05,101,챗GPT 거대한 전환,김수민 외,알에이치코리아,경제/경영
2023-05,102,마흔에 읽는 니체,장재형,유노북스,인문
2023-05,103,몰입 합본판,황농문,알에이치코리아,자기계발
2023-05,104,해커스 일본어 첫걸음: 기초20일 독학 완성!,해커스 일본어연구소,해커스어학연구소,외국어
2023-05,105,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
2023-05,106,풍수전쟁,김진명,이타북스,소설
2023-05,107,투자의 역사는 반드시 되풀이 된다,정광우,포레스트북스,경제/경영
2023-05,108,똑게육아,로리(김준희),북로스트,가정/육아
2023-05,109,이상한 과자 가게 전천당 17,히로시마 레이코,길벗스쿨,어린이(초등)
2023-05,110,아비투스(양장특별판),도리스 메르틴,다산초당,인문
2023-05,111,당신은 사건 현장에 있습니다,모데스토 가르시아,중앙북스,취미/실용/스포츠
2023-05,112,"괜찮아, 그 길 끝에 행복이 기다릴 거야",손미나,코알라컴퍼니,시/에세이
2023-05,113,별의 커비 디스커버리 1,다카세 미에,해피북스투유,어린이(초등)
2023-05,114,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,모모,소설
2023-05,115,최강 드래곤왕,학연 컨텐츠 개발팀,다락원,어린이(초등)
2023-05,116,코스모스,칼 세이건,사이언스북스,과학
2023-05,117,데미안,헤르만 헤세,민음사,소설
2023-05,118,당신이 모르는 민주주의,마이클 샌델,와이즈베리,인문
2023-05,119,기분을 관리하면 인생이 관리된다,김다슬,클라우디아,시/에세이
2023-05,120,돈의 심리학(30만 부 기념 스페셜 에디션),모건 하우절,인플루엔셜,경제/경영
2023-05,121,슬램덩크 1: 강백호(신장재편판),Takehiko Inoue,대원씨아이,만화
2023-05,122,1퍼센트 부자의 법칙,사이토 히토리,나비스쿨,자기계발
2023-05,123,진화하는 언어,닉 채터 외,웨일북(whalebooks),인문
2023-05,124,아웃풋 법칙,김재수(렘군),더퀘스트,자기계발
2023-05,125,김대석 셰프의 집밥 레시피,김대석,경향BP,요리
2023-05,126,New 대한민국 청약지도,정지영(아임해피),다산북스,경제/경영
2023-05,127,진짜 쓰는 실무 엑셀,오빠두(전진권),제이펍,컴퓨터/IT
2023-05,128,경제 읽어주는 남자의 15분 경제 특강,김광석,더퀘스트,경제/경영
2023-05,129,꽃을 보듯 너를 본다,나태주,지혜,시/에세이
2023-05,130,66일 인문학 대화법,김종원,카시오페아,가정/육아
2023-05,131,건전지 엄마,강인숙 외,창비,유아(0~7세)
2023-05,132,who? special 손흥민,강진희,다산어린이,어린이(초등)
2023-05,133,바로 매출이 오르는 스마트스토어,전준혁,나비의활주로,경제/경영
2023-05,134,귀멸 학원! 3,Natsuki Hokami,학산문화사,만화
2023-05,135,끈기보다 끊기,유영만,문예춘추사,자기계발
2023-05,136,죽이고 싶은 아이,이꽃님,우리학교,청소년
2023-05,137,오싹오싹 편의점,김영진,책읽는곰,유아(0~7세)
2023-05,138,요괴어사,설민석 외,단꿈아이,소설
2023-05,139,부자의 그릇,이즈미 마사토,다산북스,경제/경영
2023-05,140,한국형 가치투자,최준철 외,이콘,경제/경영
2023-05,141,오늘도 너를 사랑해,이누이 사에코,비룡소,유아(0~7세)
2023-05,142,설민석의 한국사 대모험 24,설민석 외,단꿈아이,어린이(초등)
2023-05,143,그릿(50만부 판매 기념 리커버 골드에디션),앤절라 더크워스,비즈니스북스,자기계발
2023-05,144,당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,인문
2023-05,145,세상 끝의 카페,존 스트레레키,클레이하우스,자기계발
2023-05,146,유현준의 인문 건축 기행,유현준,을유문화사,인문
2023-05,147,회복탄력성(15만부 기념 리커버),김주환,위즈덤하우스,자기계발
2023-05,148,당연하게도 나는 너를,이꽃님,우리학교,청소년
2023-05,149,해커스 여행 일본어 10분의 기적,해커스 일본어연구소,해커스어학연구소,외국어
2023-05,150,오늘부터 성장할 나에게,김새해,필름(Feelm),시/에세이
2023-05,151,여행영어 10분의 기적,해커스어학연구소,해커스어학연구소,외국어
2023-05,152,굿바이 코드네임,강경수,시공주니어,어린이(초등)
2023-05,153,나 자신으로 살아가기,임경선,마음산책,시/에세이
2023-05,154,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,자기계발
2023-05,155,채사장의 지대넓얕 6: 성장 VS 분배,채사장 외,돌핀북,어린이(초등)
2023-05,156,지적 대화를 위한 넓고 얕은 지식: 제로 편,채사장,웨일북(whalebooks),인문
2023-05,157,너의 이름은.,신카이 마코토,대원씨아이,소설
2023-05,158,집단 착각,토드 로즈,21세기북스,인문
2023-05,159,저주토끼,정보라,래빗홀,소설
2023-05,160,방구석 미술관,조원재,블랙피쉬,예술/대중문화
2023-05,161,흔한남매 수수께끼 어드벤처 2,흔한남매,미래엔아이세움,어린이(초등)
2023-05,162,오백 년째 열다섯 2: 구슬의 무게(10만부 기념 교보문고 단독 리커버),김혜정,위즈덤하우스,청소년
2023-05,163,예수에 대해 우리가 잘 모르던 이야기,이종범,아마존북스,종교
2023-05,164,흔한남매의 흔한 호기심 8,흔한남매,미래엔아이세움,어린이(초등)
2023-05,165,초수익 성장주 투자,마크 미너비니,이레미디어,경제/경영
2023-05,166,열 번 잘해도 한 번 실수로 무너지는 게 관계다,김다슬,클라우디아,시/에세이
2023-05,167,나는 왜 사랑할수록 불안해질까,제시카 바움,부키,인문
2023-05,168,화산귀환 3,STUDIO LICO,에이템포미디어,만화
2023-05,169,달러구트 꿈 백화점,이미예,팩토리나인,소설
2023-05,170,ETS 토익기출 파트별 VOCA,ETS,YBM,외국어
2023-05,171,수상한 교장실,박현숙,북멘토,어린이(초등)
2023-05,172,미움받을 용기(200만 부 기념 스페셜 에디션),기시미 이치로 외,인플루엔셜,인문
2023-05,173,일머리 문해력,송숙희,교보문고,자기계발
2023-05,174,협상의 기술 1,허브 코헨,김영사,자기계발
2023-05,175,무조건 맛있어! 옥주부 반찬,정종철,몽스북,요리
2023-05,176,공정하다는 착각,마이클 샌델,와이즈베리,인문
2023-05,177,10배의 법칙,그랜트 카돈,부키,자기계발
2023-05,178,해커스 토익 RC Reading(리딩) 기본서,David Cho,해커스어학연구소,외국어
2023-05,179,백년운동,정선근,아티잔,건강
2023-05,180,작별인사,김영하,복복서가,소설
2023-05,181,디베이터,서보현,문학동네,인문
2023-05,182,백년허리 2: 치료편,정선근,언탱글링,건강
2023-05,183,클루지,개리 마커스,갤리온,인문
2023-05,184,이미 시작된 전쟁,이철,페이지2북스,정치/사회
2023-05,185,네 기분은 어떤 색깔이니?,최숙희,책읽는곰,유아(0~7세)
2023-05,186,노르웨이의 숲,무라카미 하루키,민음사,소설
2023-05,187,사피엔스,유발 하라리,김영사,인문
2023-05,188,"칵테일, 러브, 좀비 (리커버)",조예은,안전가옥,소설
2023-05,189,읽으면서 바로 써먹는 어린이 수수께끼: 공포 특급,한날,파란정원,어린이(초등)
2023-05,190,파친코 1,이민진,인플루엔셜,소설
2023-05,191,기분이 태도가 되지 않게(에스더버니 에디션),레몬심리,갤리온,자기계발
2023-05,192,괜찮은 어른이 되고 싶어서,봉태규,더퀘스트,시/에세이
2023-05,193,다정한 것이 살아남는다,브라이언 헤어 외,디플롯,과학
2023-05,194,여섯 걸음,원유경,규장,종교
2023-05,195,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위,하이스트,시/에세이
2023-05,196,프레임,최인철,21세기북스,자기계발
2023-05,197,"어서 오세요, 휴남동 서점입니다",황보름,클레이하우스,소설
2023-05,198,마음을 사로잡는 말센스의 비밀,장차오,미디어숲,자기계발
2023-05,199,마음 방울 채집(윈터 에디션),무운,밝은세상,시/에세이
2023-04,101,고성국의 공산당선언,고성국,지우출판,정치/사회
2023-04,102,기분을 관리하면 인생이 관리된다,김다슬,클라우디아,시/에세이
2023-04,103,열 번 잘해도 한 번 실수로 무너지는 게 관계다,김다슬,클라우디아,시/에세이
2023-04,104,긴긴밤,루리,문학동네,어린이(초등)
2023-04,105,원펀맨(One Punch Man) 27,One,대원씨아이,만화
2023-04,106,견딜 수 없는 사랑,이언 매큐언,복복서가,소설
2023-04,107,몰입 합본판,황농문,알에이치코리아,자기계발
2023-04,108,"엣지, 한 끗의 차이를 만드는 내 안의 힘",로라 후앙,세계사,자기계발
2023-04,109,면접바이블 2.0,면접왕 이형,얼라이브북스(Alivebooks),자기계발
2023-04,110,New 대한민국 청약지도,정지영(아임해피),다산북스,경제/경영
2023-04,111,정재승의 인간탐구보고서 11: 인간을 울고 웃게 만드는 스트레스,정재승,아울북,어린이(초등)
2023-04,112,클루지,개리 마커스,갤리온,인문
2023-04,113,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
2023-04,114,지적 대화를 위한 넓고 얕은 지식: 제로 편,채사장,웨일북(whalebooks),인문
2023-04,115,원피스 104: 와노쿠니 쇼군 코즈키 모모노스케,Eiichiro Oda,대원씨아이,만화
2023-04,116,흔한남매 이상한 나라의 고전 읽기 3,최재훈,미래엔아이세움,어린이(초등)
2023-04,117,최애의 아이 9,Aka Akasaka 외,대원씨아이,만화
2023-04,118,생에 감사해,김혜자,수오서재,시/에세이
2023-04,119,효기심의 권력으로 읽는 세계사: 유럽 편,효기심,다산초당,역사/문화
2023-04,120,이지성의 1만 킬로미터,이지성,차이정원,시/에세이
2023-04,121,이토록 평범한 미래,김연수,문학동네,소설
2023-04,122,그릿(50만부 판매 기념 리커버 골드에디션),앤절라 더크워스,비즈니스북스,자기계발
2023-04,123,흔한남매의 흔한 호기심 8,흔한남매,미래엔아이세움,어린이(초등)
2023-04,124,환상서점,소서림,해피북스투유,소설
2023-04,125,코스모스,칼 세이건,사이언스북스,과학
2023-04,126,슬램덩크 챔프,Takehiko Inoue,대원씨아이,만화
2023-04,127,꽤 괜찮은 해피엔딩,이지선,문학동네,시/에세이
2023-04,128,ETS 토익기출 파트별 VOCA,ETS,YBM,외국어
2023-04,129,10배의 법칙,그랜트 카돈,부키,자기계발
2023-04,130,별의 커비 디스커버리 2,다카세 미에,해피북스투유,어린이(초등)
2023-04,131,디깅(Digging),박치은,다크호스,자기계발
2023-04,132,우울한 마음도 습관입니다,박상미,저녁달,인문
2023-04,133,체인지업 4.0,카이정,라온북,경제/경영
2023-04,134,너의 이름은.,신카이 마코토,대원씨아이,소설
2023-04,135,표류하는 세계,스콧 갤러웨이,리더스북,경제/경영
2023-04,136,해커스 토익 RC Reading(리딩) 기본서,David Cho,해커스어학연구소,외국어
2023-04,137,회복탄력성(15만부 기념 리커버),김주환,위즈덤하우스,자기계발
2023-04,138,우리는 왜 임영웅을 사랑하는가,조위,한스미디어,예술/대중문화
2023-04,139,여행영어 10분의 기적,해커스어학연구소,해커스어학연구소,외국어
2023-04,140,여기는 루퐁이네: 안녕? 천사들,루퐁이,서울문화사,어린이(초등)
2023-04,141,꽃을 보듯 너를 본다,나태주,지혜,시/에세이
2023-04,142,거의 모든 일상 표현의 영어,케빈 강 외,사람in,외국어
2023-04,143,나는 집 대신 땅에 투자한다,김종율 외,한국경제신문,경제/경영
2023-04,144,작별인사,김영하,복복서가,소설
2023-04,145,흔한남매 수수께끼 어드벤처 2,흔한남매,미래엔아이세움,어린이(초등)
2023-04,146,챗GPT 거대한 전환,김수민 외,알에이치코리아,경제/경영
2023-04,147,파친코 1,이민진,인플루엔셜,소설
2023-04,148,백년허리 2: 치료편,정선근,언탱글링,건강
2023-04,149,영어책 한 권 외워봤니?,김민식,위즈덤하우스,자기계발
2023-04,150,타키 포오의 이세계 여행사 1,캐릭온TV,대원키즈,어린이(초등)
2023-04,151,나 자신에게 ‘좋아요’를 눌러주세요,쓰지 슈이치,밀리언서재,자기계발
2023-04,152,네 기분은 어떤 색깔이니?,최숙희,책읽는곰,유아(0~7세)
2023-04,153,다정한 것이 살아남는다,브라이언 헤어 외,디플롯,과학
2023-04,154,당신은 사건 현장에 있습니다,모데스토 가르시아,중앙북스,취미/실용/스포츠
2023-04,155,잘 살고 싶은 마음이 어렵게 느껴질 때,일홍,필름(Feelm),시/에세이
2023-04,156,당연하게도 나는 너를,이꽃님,우리학교,청소년
2023-04,157,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,자기계발
2023-04,158,오백 년째 열다섯 2: 구슬의 무게(10만부 기념 교보문고 단독 리커버),김혜정,위즈덤하우스,청소년
2023-04,159,생기부 필독서 100,주경아 외,센시오,중/고등참고서
2023-04,160,멈출 수 없는 우리 1,유발 하라리,주니어김영사,어린이(초등)
2023-04,161,블랙 쇼맨과 환상의 여자,히가시노 게이고,알에이치코리아,소설
2023-04,162,공정하다는 착각,마이클 샌델,와이즈베리,인문
2023-04,163,재롱 잔치,재롱이 누나,샘터(샘터사),시/에세이
2023-04,164,죽이고 싶은 아이,이꽃님,우리학교,청소년
2023-04,165,who? special 손흥민,강진희,다산어린이,어린이(초등)
2023-04,166,모든 것은 기본에서 시작한다,손웅정,수오서재,시/에세이
2023-04,167,언어의 무게,파스칼 메르시어,비채,소설
2023-04,168,미움받을 용기(200만 부 기념 스페셜 에디션),기시미 이치로 외,인플루엔셜,인문
2023-04,169,그대 늙어가는 것이 아니라 익어가는 것이다,오평선,포레스트북스,시/에세이
2023-04,170,체인소 맨 13,Tatsuki Fujimoto,학산문화사,만화
2023-04,171,하얼빈,김훈,문학동네,소설
2023-04,172,무조건 합격하는 암기의 기술,이윤규,더퀘스트,자기계발
2023-04,173,나는 3학년 2반 7번 애벌레,김원아,창비,어린이(초등)
2023-04,174,달러구트 꿈 백화점,이미예,팩토리나인,소설
2023-04,175,잘되는 회사는 분명 특별한 이유가 있다,김용희 외,아테나북스,경제/경영
2023-04,176,해커스 여행 일본어 10분의 기적,해커스 일본어연구소,해커스어학연구소,외국어
2023-04,177,마케팅 설계자,러셀 브런슨,윌북,경제/경영
2023-04,178,인스타 브레인,안데르스 한센,동양북스,인문
2023-04,179,챗 GPT: GPT 노마드의 탄생,반병현,생능북스,경제/경영
2023-04,180,심리학이 제갈량에게 말하다 2,천위안,리드리드출판,자기계발
2023-04,181,백년운동,정선근,아티잔,건강
2023-04,182,사피엔스(양장 특별판),유발 하라리,김영사,인문
2023-04,183,너의 하루가 따숩길 바라,고은지,북라이프,시/에세이
2023-04,184,체리새우: 비밀글입니다,황영미,문학동네,청소년
2023-04,185,영어회화 핵심패턴 233,백선엽,길벗이지톡,외국어
2023-04,186,마법천자문 57: 내 뜻을 알려라! 신호,유대영,아울북,어린이(초등)
2023-04,187,벌거벗은 한국사: 권력편,tvN STORY 〈벌거벗은 한국사〉 제작팀,프런트페이지,역사/문화
2023-04,188,악인론,손수현,다산북스,자기계발
2023-04,189,도파민네이션,애나 렘키,흐름출판,인문
2023-04,190,방구석 미술관,조원재,블랙피쉬,예술/대중문화
2023-04,191,비상식적 성공 법칙(리커버:K),간다 마사노리,생각지도,자기계발
2023-04,192,스틱!(15주년 기념판),칩 히스 외,웅진지식하우스,경제/경영
2023-04,193,도쿄 에일리언즈 6,NAOE,서울미디어코믹스(서울문화사),만화
2023-04,194,기적의 집밥책,김해진,청림라이프,요리
2023-04,195,희망의 끈,히가시노 게이고,재인,소설
2023-04,196,나는 오래된 거리처럼 너를 사랑하고,진은영,문학과지성사,시/에세이
2023-04,197,홈 스위트 홈(제46회 이상문학상 작품집 2023년),최진영 외,문학사상,소설
2023-04,198,읽으면서 바로 써먹는 어린이 수수께끼: 공포 특급,한날,파란정원,어린이(초등)
2023-04,199,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위,하이스트,시/에세이
2023-03,101,망그러진 만화,유랑,좋은생각,시/에세이
2023-03,102,홈 스위트 홈(제46회 이상문학상 작품집 2023년),최진영 외,문학사상,소설
2023-03,103,이직 바이블,이준희(면접왕 이형),얼라이브북스(Alivebooks),자기계발
2023-03,104,미루는 습관 극복하기,리스창,정민미디어,자기계발
2023-03,105,키위엔 영어회화 하루 5분의 기적,박강준,키위엔,외국어
2023-03,106,클루지,개리 마커스,갤리온,인문
2023-03,107,데일리 필로소피,라이언 홀리데이 외,다산초당,인문
2023-03,108,흔한남매 이상한 나라의 고전 읽기 3,최재훈,미래엔아이세움,어린이(초등)
2023-03,109,긴긴밤,루리,문학동네,어린이(초등)
2023-03,110,조국의 법고전 산책,조국,오마이북,인문
2023-03,111,악인론,손수현,다산북스,자기계발
2023-03,112,토익 단기공략 750+(LC+RC),ETS,YBM,외국어
2023-03,113,해커스 토익 LC Listening(리스닝) 기본서,David Cho,해커스어학연구소,외국어
2023-03,114,코스모스,칼 세이건,사이언스북스,과학
2023-03,115,파친코 1,이민진,인플루엔셜,소설
2023-03,116,그대 늙어가는 것이 아니라 익어가는 것이다,오평선,포레스트북스,시/에세이
2023-03,117,Go Go 카카오프렌즈 27: 스위스,김미영,아울북,어린이(초등)
2023-03,118,모든 것은 기본에서 시작한다,손웅정,수오서재,시/에세이
2023-03,119,우리가 운명이라고 불렀던 것들,슈테판 클라인,포레스트북스,과학
2023-03,120,모순,양귀자,쓰다,소설
2023-03,121,일머리 문해력,송숙희,교보문고,자기계발
2023-03,122,순간을 믿어요,이석원,을유문화사,시/에세이
2023-03,123,슬램덩크 그로부터 10일 후 (SLAM DUNK 10 DAYS AFTER),대원씨아이 편집부,대원씨아이,만화
2023-03,124,회사는 엑셀을 가르쳐주지 않아요,쏘피(박성희),메가스터디북스,컴퓨터/IT
2023-03,125,정의란 무엇인가,마이클 샌델,와이즈베리,인문
2023-03,126,챗GPT 기회를 잡는 사람들,장민,알투스,경제/경영
2023-03,127,5천만 원으로 시작하는 미라클 기적의 재개발 재건축,진와이스(장미진),리더스북,경제/경영
2023-03,128,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,자기계발
2023-03,129,생기부 필독서 100,주경아 외,센시오,중/고등참고서
2023-03,130,우리는 모두 죽는다는 것을 기억하라,웨인 다이어,토네이도,자기계발
2023-03,131,해커스 보카(Hackers Vocabulary),David Cho,해커스어학연구소,외국어
2023-03,132,장하준의 경제학 레시피,장하준,부키,경제/경영
2023-03,133,대한민국 산업지도(2023),이래학,경이로움,경제/경영
2023-03,134,아주 세속적인 지혜,발타자르 그라시안,페이지2북스,자기계발
2023-03,135,스틱!(15주년 기념판),칩 히스 외,웅진지식하우스,경제/경영
2023-03,136,해커스 토익 스타트 RC Reading (리딩) 입문서,David Cho,해커스어학연구소,외국어
2023-03,137,타키 포오 코믹 어드벤처 1,캐릭온TV,대원키즈,어린이(초등)
2023-03,138,너의 하루가 따숩길 바라,고은지,북라이프,시/에세이
2023-03,139,체인지업 4.0,카이정,라온북,경제/경영
2023-03,140,심판,베르나르 베르베르,열린책들,소설
2023-03,141,작별인사,김영하,복복서가,소설
2023-03,142,"칵테일, 러브, 좀비 (리커버)",조예은,안전가옥,소설
2023-03,143,돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,경제/경영
2023-03,144,세상은 실제로 어떻게 돌아가는가,바츨라프 스밀,김영사,인문
2023-03,145,지적 대화를 위한 넓고 얕은 지식 2,채사장,웨일북(whalebooks),인문
2023-03,146,가짜 모범생,손현주,특별한서재,청소년
2023-03,147,Hear(히어),야마네 히로시,밀리언서재,자기계발
2023-03,148,해커스 OPIc 오픽 Advanced 공략,해커스 오픽연구소,해커스,외국어
2023-03,149,경제기사 궁금증 300문 300답(2023),곽해선,혜다,경제/경영
2023-03,150,내가 틀릴 수도 있습니다(토마스 산체스 에디션),비욘 나티코 린데블라드,다산초당,인문
2023-03,151,우울한 마음도 습관입니다,박상미,저녁달,인문
2023-03,152,정리하는 뇌,대니얼 J. 레비틴,와이즈베리,인문
2023-03,153,체리새우: 비밀글입니다,황영미,문학동네,청소년
2023-03,154,잘될 수밖에 없는 너에게,최서영,북로망스,시/에세이
2023-03,155,그리스 로마 신화 32: 운명을 바꾼 야누스의 문,박시연,아울북,어린이(초등)
2023-03,156,죽이고 싶은 아이,이꽃님,우리학교,청소년
2023-03,157,거의 모든 일상 표현의 영어,케빈 강 외,사람in,외국어
2023-03,158,네 기분은 어떤 색깔이니?,최숙희,책읽는곰,유아(0~7세)
2023-03,159,돈의 심리학(30만 부 기념 스페셜 에디션),모건 하우절,인플루엔셜,경제/경영
2023-03,160,오십에 읽는 순자,최종엽,유노북스,인문
2023-03,161,미움받을 용기(200만 부 기념 스페셜 에디션),기시미 이치로 외,인플루엔셜,인문
2023-03,162,달러구트 꿈 백화점,이미예,팩토리나인,소설
2023-03,163,봇치ㆍ더ㆍ록! 4,Aki Hamazi,대원씨아이,만화
2023-03,164,꽃을 보듯 너를 본다,나태주,지혜,시/에세이
2023-03,165,도쿄 리벤저스 30,Ken Wakui,학산문화사,만화
2023-03,166,더 좋은 삶을 위한 철학,마이클 슈어,김영사,인문
2023-03,167,여행영어 10분의 기적,해커스어학연구소,해커스어학연구소,외국어
2023-03,168,한 권으로 끝내는 해커스 토익 700+(LC+RC+VOCA),해커스 어학연구소,해커스어학연구소,외국어
2023-03,169,방주,유키 하루오,블루홀식스(블루홀6),소설
2023-03,170,세상에서 가장 쉬운 본질육아,지나영,21세기북스,가정/육아
2023-03,171,후파 광륜의 초마신,학산문화사 편집부,학산문화사,어린이(초등)
2023-03,172,회복탄력성(15만부 기념 리커버),김주환,위즈덤하우스,자기계발
2023-03,173,나 혼자만 레벨업 7(만화),장성락,디앤씨웹툰비즈,만화
2023-03,174,방구석 미술관,조원재,블랙피쉬,예술/대중문화
2023-03,175,백년허리 2: 치료편,정선근,언탱글링,건강
2023-03,176,작가는 어떻게 읽는가,조지 손더스,어크로스,인문
2023-03,177,당신은 사건 현장에 있습니다,모데스토 가르시아,중앙북스,취미/실용/스포츠
2023-03,178,얼굴만으론 좋아할 수 없어요 6,Karin Anzai,서울미디어코믹스(서울문화사),만화
2023-03,179,멋진 신세계,올더스 헉슬리,소담출판사,소설
2023-03,180,영어회화 핵심패턴 233,백선엽,길벗이지톡,외국어
2023-03,181,나는 오래된 거리처럼 너를 사랑하고,진은영,문학과지성사,시/에세이
2023-03,182,오둥이입니다만!(겨울 에디션),송 스튜디오,북로망스,시/에세이
2023-03,183,들숨에 긍정 날숨에 용기,지나영,자음과모음,청소년
2023-03,184,안젤리크,기욤 뮈소,밝은세상,소설
2023-03,185,싯다르타,헤르만 헤세,민음사,소설
2023-03,186,씽킹 101,안우경,흐름출판,인문
2023-03,187,읽으면서 바로 써먹는 어린이 수수께끼: 공포 특급,한날,파란정원,어린이(초등)
2023-03,188,공정하다는 착각,마이클 샌델,와이즈베리,인문
2023-03,189,28시간에 끝내는 토익스피킹 스타트,황인기 외,시원스쿨닷컴,외국어
2023-03,190,설민석의 세계사 대모험 16,설민석 외,단꿈아이,어린이(초등)
2023-03,191,세계를 건너 너에게 갈게,이꽃님,문학동네,청소년
2023-03,192,블라인드 7: 서바이벌 게임 살인사건,한바리,서울문화사,어린이(초등)
2023-03,193,"어서 오세요, 휴남동 서점입니다",황보름,클레이하우스,소설
2023-03,194,해커스 여행 일본어 10분의 기적,해커스 일본어연구소,해커스어학연구소,외국어
2023-03,195,웃소 6,한바리,미래엔아이세움,어린이(초등)
2023-03,196,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니,미래의창,경제/경영
2023-03,197,"마흔, 다시 만날 것처럼 헤어져라",조우성,서삼독,자기계발
2023-03,198,하버드 첫 강의 시간관리 수업(특별판 리커버 에디션),쉬셴장,리드리드출판,자기계발
2023-03,199,156층 나무 집,앤디 그리피스,시공주니어,어린이(초등)
